"Customer_ID","Gender","Age","Score","Tenure","Salary","Balance","Products_in_Use","Left"
15700174,"Female",30,733,NA,57769.2,83319.28,1,0
15694192,"Female",38,598,6,173783.38,0,2,0
15585901,"Male",35,717,1,174770.14,0,3,1
15630913,"Female",69,476,1,134260.34,105303.73,1,0
15587913,"Female",40,748,4,132368.47,0,2,0
15737605,"Female",45,531,1,164741.5,126495.57,2,0
15627876,"Female",47,719,9,63051.32,116393.59,1,1
15657107,"Female",46,563,8,163145.5,106171.68,1,1
15622454,"Male",28,695,NA,57992.49,96020.86,1,0
15775803,"Male",41,841,1,193093.77,0,2,0
15612050,"Female",48,556,8,151310.16,168522.37,1,0
15602929,"Female",37,728,4,4539.38,0,1,0
15633043,"Female",39,545,6,38410.74,0,1,1
15603088,"Female",23,451,9,48021.71,0,2,0
15746190,"Female",28,624,2,104353.26,0,2,0
15679909,"Male",41,665,8,132152.32,0,2,0
15756875,"Male",34,782,6,42143.61,147422.44,1,0
15678146,"Female",24,668,7,106457.11,173962.32,1,1
15577078,"Male",38,539,6,152880.07,0,1,1
15668081,"Female",50,581,4,80701.72,0,2,0
15747980,"Male",38,737,6,198516.2,146282.79,2,0
15629338,"Female",31,658,2,103644.98,36566.96,1,1
15697214,"Female",36,686,5,152979.14,0,2,0
15573309,"Female",48,626,2,95794.98,0,2,0
15744843,"Female",34,569,6,196555.32,144855.34,1,0
15617617,"Male",39,811,7,177519.39,0,2,0
15578908,"Female",32,725,NA,138525.19,0,2,0
15602551,"Male",39,667,9,68873.8,0,2,0
15757408,"Male",38,655,3,81054,250898.09,3,1
15813022,"Male",70,531,1,99503.19,0,2,0
15689168,"Male",37,531,1,84402.46,143407.29,2,0
15778934,"Female",49,678,8,98090.69,0,2,0
15714586,"Female",42,646,3,22909.56,99836.47,1,0
15589224,"Male",41,596,5,141053.85,0,2,0
15631201,"Female",28,472,4,1801.77,0,2,0
15746594,"Male",33,732,8,119882.7,0,1,0
15732740,"Female",32,765,9,47247.56,178095.55,1,0
15599722,"Female",43,609,6,113276.46,86053.52,2,1
15688619,"Male",45,718,3,193724.51,105266.32,2,0
15613712,"Male",34,634,1,61995.57,0,2,0
15639322,"Male",33,633,4,98349.13,137847.41,2,0
15811842,"Male",26,630,7,6656.64,0,2,0
15648794,"Male",57,836,4,37141.62,101247.06,1,1
15794479,"Male",77,767,8,190146.83,149083.7,1,0
15704746,"Male",35,699,2,55324.49,167455.66,2,0
15609562,"Female",43,774,1,17004.14,116360.07,1,0
15787459,"Male",40,745,3,116331.42,88466.82,1,0
15724889,"Male",38,665,9,87412.74,0,1,0
15730397,"Male",40,739,1,193321.3,109681.61,1,0
15589320,"Male",34,699,8,76510.46,0,1,0
15799211,"Female",32,708,8,120115.5,187487.63,1,0
15583548,"Female",47,525,6,82522.61,118560,1,1
15735246,"Female",58,798,9,119071.56,0,2,1
15670753,"Male",35,614,2,31302.35,127283.78,1,0
15573876,"Male",48,473,8,71139.8,0,2,0
15751788,"Male",28,850,9,175853.64,97408.03,1,0
15672598,"Male",30,613,9,175795.87,111927.45,1,0
15812982,"Male",38,509,2,168460.12,0,1,0
15764237,"Male",33,663,9,91514.62,0,2,0
15610337,"Male",35,666,2,175015.12,104832.49,1,0
15752488,"Female",31,733,9,115441.66,102289.85,1,0
15691723,"Male",55,631,9,114474.98,99685.06,1,0
15750808,"Male",46,790,2,180290.68,131365.37,2,0
15744368,"Male",58,633,6,132034.13,98308.51,1,0
15756125,"Male",44,757,5,158735.1,140856.16,2,0
15671969,"Male",36,649,8,161668.15,0,2,0
15791268,"Male",38,565,NA,67339.34,122447.76,1,0
15633930,"Female",56,648,6,140991.23,157559.59,2,1
15780038,"Male",38,756,6,169763.89,119208.85,1,1
15800326,"Female",39,717,6,93275.61,0,2,0
15783958,"Female",37,539,1,2186.83,130922.81,2,0
15739576,"Male",20,706,8,12368.11,0,2,0
15631333,"Female",25,677,8,42410.21,130866.19,1,0
15589643,"Female",41,684,7,138394.37,0,1,0
15681506,"Male",43,478,1,197916.43,0,2,0
15698349,"Female",35,686,4,159676.55,0,2,0
15679299,"Female",27,726,7,78970.58,123826.07,1,0
15590730,"Male",34,745,9,50046.25,0,2,0
15674880,"Male",50,658,2,52137.73,0,2,0
15778157,"Male",27,598,8,109296.18,90721.52,2,0
15801265,"Female",45,689,NA,197804,57784.22,1,1
15647266,"Female",45,651,10,18732.84,135923.16,1,0
15635078,"Male",45,714,NA,187194.15,124693.48,1,0
15680141,"Female",35,759,7,106785.7,147936.42,1,0
15756056,"Female",28,561,3,191387.76,0,2,0
15648005,"Male",33,672,2,182738,0,2,0
15709928,"Female",41,567,1,3414.72,0,2,0
15612193,"Male",29,762,10,148256.43,115545.33,2,0
15762984,"Male",35,648,7,122899.01,0,2,0
15664204,"Male",29,706,2,18255.51,0,2,0
15806332,"Female",39,484,5,175224.12,0,2,0
15635972,"Male",36,484,8,186136.48,0,2,0
15616380,"Female",37,803,1,7455.2,0,2,0
15660688,"Female",35,701,9,170996.86,0,2,0
15788535,"Male",44,593,5,128046.98,0,1,0
15641250,"Male",38,794,9,23596.24,179581.31,1,0
15726791,"Female",45,637,2,145134.49,157929.45,1,1
15710366,"Female",42,569,1,83629.6,0,1,1
15769312,"Male",48,557,10,185094.48,0,2,0
15708212,"Female",54,648,7,172586.89,118241.02,1,1
15726186,"Male",29,639,4,97983.44,133434.57,2,0
15764618,"Female",39,815,6,85167.88,0,1,0
15730738,"Male",31,786,9,18210.36,0,2,0
15774151,"Female",41,614,7,14666.35,179915.85,1,1
15595588,"Female",39,773,4,182081.45,0,2,0
15711825,"Female",35,655,1,88798.02,82231.51,2,0
15656912,"Male",51,649,4,150390.57,0,1,0
15747724,"Female",34,671,10,23235.38,0,1,0
15633877,"Female",42,706,8,75732.25,95386.82,1,0
15751336,"Male",30,630,3,10486.69,0,2,0
15725039,"Male",32,702,8,126082.18,71667.74,1,0
15754112,"Male",55,653,7,41967.03,0,2,0
15800845,"Female",33,732,8,45098.62,111379.55,1,0
15722765,"Female",57,580,NA,108528.74,136820.99,1,0
15630167,"Female",39,684,4,120612.11,139723.9,1,0
15718153,"Female",74,759,6,48244.64,128917.84,1,0
15592645,"Male",37,704,4,25684.93,0,2,0
15790659,"Male",59,701,7,27597.59,0,2,0
15691446,"Male",29,735,10,95025.27,0,2,0
15619935,"Female",59,783,9,4423.63,126224.87,1,0
15591766,"Female",25,607,4,115288.24,121166.89,1,0
15641629,"Female",38,537,1,41233.97,0,2,0
15813303,"Male",88,513,10,52952.24,0,2,0
15612071,"Female",32,763,10,81310.1,95153.77,1,0
15720838,"Female",31,689,3,120663.57,139799.63,1,0
15672610,"Male",40,567,4,91973.63,118628.8,1,0
15745001,"Female",36,683,7,104786.59,0,2,0
15571148,"Female",21,645,1,28726.07,0,2,0
15764174,"Female",26,612,4,179780.74,0,2,0
15715920,"Male",23,782,10,142587.32,98052.66,1,0
15625942,"Female",45,619,NA,113645.4,0,2,0
15679642,"Male",44,695,8,70974.13,0,2,0
15690231,"Female",62,612,NA,192892.05,167026.61,2,0
15726490,"Male",52,782,4,52759.82,0,1,1
15727919,"Female",29,671,6,12048.67,0,2,0
15752838,"Male",38,723,6,94415.6,0,2,0
15655192,"Female",24,850,1,69052.87,0,2,0
15634772,"Female",59,682,NA,84803.76,122661.39,1,0
15756560,"Female",46,599,7,83282.21,81742.84,2,0
15732270,"Male",71,727,8,198446.91,0,1,1
15739357,"Male",30,756,2,7554.68,145127.85,1,0
15567486,"Female",41,634,4,164549.74,0,2,0
15711834,"Female",30,650,6,67997.13,0,1,1
15729763,"Male",34,655,1,49492.15,116114.93,1,0
15611905,"Female",31,513,5,84238.63,174853.46,1,0
15645942,"Male",40,689,2,164768.82,0,2,0
15673529,"Male",36,645,4,43999.64,59893.85,2,0
15710450,"Male",22,848,7,185510.34,120811.89,1,0
15668818,"Female",40,592,2,113244.73,200322.45,1,0
15765812,"Male",48,587,1,8908,0,2,0
15704844,"Male",62,550,7,64490.67,80927.56,1,0
15616700,"Female",41,622,9,155786.39,0,2,0
15620398,"Female",34,635,5,15733.19,98683.47,2,0
15588446,"Male",34,550,3,131281.28,0,2,0
15658360,"Male",35,762,9,149822.04,122929.42,2,0
15800062,"Male",49,850,8,25867.67,0,1,1
15788946,"Female",29,605,3,4092.75,116805.82,1,0
15711789,"Female",42,768,3,161242.99,0,1,1
15716000,"Male",48,638,2,7919.08,0,2,0
15680278,"Female",42,661,9,27608.12,75361.44,1,1
15591179,"Male",30,702,2,145537.32,0,2,0
15622117,"Female",31,625,8,151843.54,0,2,0
15581548,"Female",22,637,5,122865.55,98800,1,0
15582944,"Female",39,425,5,140941.47,0,2,0
15785078,"Male",26,730,3,34542.41,0,1,0
15713267,"Female",34,779,5,111676.63,0,2,0
15717898,"Male",32,542,2,159737.56,131945.94,1,0
15611105,"Male",35,799,7,140780.8,0,2,0
15725698,"Female",35,520,4,90280.7,115680.81,1,0
15739046,"Female",23,850,9,62980.96,143054.85,1,0
15631927,"Female",28,574,7,185660.3,0,2,0
15754261,"Male",42,648,2,89123.99,98795.61,2,0
15792176,"Female",40,698,NA,143681.83,92053.44,1,0
15585835,"Female",34,655,4,134034.32,109783.69,2,0
15667190,"Female",21,630,1,133102.3,85818.18,1,0
15701318,"Male",67,763,9,87236.4,148564.66,1,0
15806688,"Female",56,726,8,130113.78,123110.9,3,1
15730339,"Male",30,670,3,3154.95,133446.34,1,0
15662098,"Male",41,650,3,113677.53,128808.65,3,1
15667046,"Male",38,694,7,113481.02,121527.4,1,0
15626787,"Female",31,698,8,115337.74,185078.26,1,1
15625522,"Male",31,700,7,145151.96,0,2,0
15782468,"Male",51,850,3,12457.76,109799.55,2,1
15761141,"Female",71,604,10,129984.2,0,2,0
15790235,"Male",40,778,8,117507.11,104291.41,2,0
15747503,"Male",44,705,NA,68860.3,184552.12,1,1
15663826,"Female",66,532,3,115227.02,0,1,0
15596060,"Male",29,498,8,46677.9,127864.26,1,0
15787529,"Male",38,592,NA,65986.48,0,1,1
15699550,"Female",34,695,9,67502.12,0,2,0
15768244,"Female",30,538,8,41192.95,0,2,0
15626385,"Female",33,714,10,49672.01,103121.33,2,0
15603582,"Female",34,569,3,133997.53,0,1,0
15716449,"Male",33,527,9,98734.15,132168.28,1,0
15701555,"Male",53,575,1,26015.8,84903.33,2,0
15680346,"Male",40,683,8,75848.22,0,1,0
15812917,"Male",35,653,6,23864.21,116662.96,2,0
15646196,"Female",36,850,2,169415.54,155180.56,2,0
15714057,"Male",40,528,4,25399.7,0,2,0
15785782,"Male",48,513,2,114709.13,0,1,1
15678572,"Male",38,529,7,90256.06,99842.5,2,1
15693203,"Female",75,710,5,9376.89,0,2,0
15769829,"Male",51,534,3,20856.31,0,2,0
15773503,"Male",32,551,4,53420.53,0,2,0
15654211,"Female",27,559,1,1050.33,0,1,0
15707968,"Male",36,545,8,89587.34,73211.12,2,1
15798824,"Male",38,671,NA,3647.57,92674.94,2,0
15671591,"Male",52,439,3,198874.52,96196.24,4,1
15641640,"Female",33,545,7,150452.88,173331.52,1,0
15585284,"Female",35,604,7,57807.05,147285.52,1,0
15617866,"Male",67,657,5,107534.32,119785.47,2,0
15667751,"Female",36,487,1,194073.33,140137.15,1,0
15716024,"Male",42,660,5,115509.59,0,2,0
15689616,"Male",34,586,5,20058.61,168094.01,1,0
15668575,"Female",26,626,8,104502.02,148610.41,3,1
15600575,"Male",41,802,6,47322.05,0,2,0
15736760,"Female",42,538,9,152855.96,0,1,0
15705113,"Male",34,685,6,9663.28,83264.28,1,0
15713144,"Male",46,588,8,61931.21,0,1,0
15689425,"Male",35,687,8,22247.27,100988.39,2,0
15782806,"Male",28,718,6,146875.86,0,2,0
15772798,"Female",28,711,5,93959.96,0,2,0
15792008,"Female",26,555,9,158918.03,0,2,0
15764195,"Male",39,519,4,97577.17,111900.14,1,0
15744919,"Female",37,734,NA,48990.5,152760.24,1,0
15583681,"Male",31,616,7,163809.08,76665.71,2,0
15756932,"Female",36,696,7,82298.59,0,2,0
15782530,"Male",30,681,2,68985.99,111093.01,1,0
15592877,"Male",42,641,9,35367.19,132657.55,1,0
15655123,"Female",45,505,9,195395.33,131355.3,3,1
15709476,"Female",41,850,3,71179.31,99945.93,2,0
15798659,"Female",43,526,3,31705.19,0,2,0
15636428,"Female",45,703,1,182784.11,0,1,1
15709441,"Female",59,745,8,36124.98,0,1,0
15575694,"Female",45,729,7,71133.12,91091.06,2,0
15675949,"Female",43,696,4,66406.37,0,2,0
15773447,"Male",30,526,8,36251,0,1,0
15679297,"Male",43,628,3,122937.57,184926.61,1,0
15701962,"Female",29,590,2,122487.73,166930.76,2,0
15678168,"Female",27,648,7,163060.43,0,2,0
15801247,"Male",39,605,10,138021.36,105317.73,2,0
15800061,"Female",45,495,3,135169.76,89158.94,3,1
15666141,"Female",26,829,8,19324.5,101440.36,2,0
15750839,"Male",29,649,2,173495.77,45022.23,1,0
15767871,"Male",48,784,7,182609.97,0,2,0
15679651,"Female",37,783,1,197890.65,136689.66,1,0
15791174,"Male",67,540,1,59457,88382.01,1,0
15744279,"Female",58,680,8,65708.5,0,2,0
15762228,"Male",35,506,6,26318.73,110046.93,2,0
15794661,"Male",32,674,2,140579.17,0,2,0
15685576,"Female",36,527,6,102280.29,0,2,0
15694288,"Male",28,468,3,170661.02,0,2,0
15779581,"Female",43,734,3,94811.85,55853.33,2,1
15667742,"Male",41,627,5,134665.25,100880.76,1,0
15708196,"Male",60,696,8,196858.4,88786.81,1,0
15697424,"Female",30,597,2,182726.22,119370.11,1,1
15724536,"Female",28,560,1,120880.72,0,2,0
15732987,"Male",43,721,3,45610.63,88798.34,1,0
15694879,"Female",23,590,7,196789.9,0,2,0
15685346,"Female",26,736,4,165692.03,135889.13,1,0
15794253,"Female",34,832,6,146511.2,138190.13,2,0
15813113,"Female",56,795,5,35418.69,0,1,1
15780572,"Male",30,653,4,120736.04,0,2,0
15638003,"Male",55,648,1,181534.04,81370.07,1,0
15753102,"Male",44,752,6,178722.24,83870.33,1,0
15723373,"Female",34,643,8,65374.86,117451.47,1,0
15794493,"Male",32,641,7,24267.28,0,2,0
15815236,"Male",34,574,5,28269.86,0,2,0
15767681,"Male",34,470,9,89013.67,0,2,0
15600379,"Male",34,608,7,59890.29,86656.13,1,0
15688172,"Male",40,677,5,88947.56,0,2,0
15734312,"Male",43,577,6,149457.81,0,2,0
15663249,"Female",37,575,9,111175.09,133292.45,1,0
15713912,"Female",45,516,8,115818.16,109044.3,1,0
15566689,"Male",66,554,8,116747.62,0,2,0
15747043,"Male",36,599,4,13210.56,0,2,0
15720745,"Male",24,635,4,142935.83,140197.18,1,0
15652400,"Male",56,667,2,18897.78,168883.08,1,0
15733964,"Female",53,606,1,75860.01,109330.06,1,0
15594762,"Male",46,827,1,13460.27,183276.32,1,0
15623502,"Female",56,598,4,44251.33,98365.33,1,0
15619465,"Female",24,555,2,197866.55,0,2,0
15695679,"Male",39,776,2,79503.05,104349.45,1,0
15601550,"Male",36,595,6,24802.77,85768.42,1,0
15612465,"Male",34,684,9,190263.78,100628,2,0
15810800,"Female",32,673,NA,72873.33,0,1,0
15665760,"Male",38,802,7,57764.65,0,2,0
15776844,"Female",19,762,6,55500.17,0,2,0
15721835,"Male",25,791,7,89666.28,0,1,0
15573926,"Male",38,735,7,93478.96,86131.71,2,0
15768072,"Female",33,688,2,27557.18,0,1,1
15779744,"Male",30,537,1,96555.42,103138.17,1,0
15708791,"Male",32,584,9,169137.24,85534.83,1,0
15646091,"Female",43,560,4,123181.44,95140.44,2,1
15670615,"Male",37,652,7,68789.93,0,2,0
15592570,"Female",23,773,8,56759.79,0,2,0
15654296,"Female",19,754,9,189641.11,0,1,0
15594041,"Female",41,592,2,90020.74,138734.94,1,0
15630113,"Male",35,593,4,20008.46,161637.75,1,0
15746076,"Male",50,506,3,12016.79,0,2,0
15608226,"Male",72,513,3,81251.24,98903.06,1,0
15628767,"Female",63,608,3,175696.16,139529.93,2,1
15740630,"Female",31,487,1,158750.13,0,2,0
15815420,"Male",47,808,8,74028.36,139196,1,0
15659325,"Male",40,802,5,175043.69,0,2,0
15660735,"Female",31,581,6,188377.21,0,2,0
15671390,"Male",36,690,10,55902.93,0,2,0
15647385,"Male",56,579,4,4523.74,99340.83,1,1
15739223,"Female",24,688,3,102195.16,0,2,0
15631305,"Female",28,599,4,60843.09,126833.79,2,1
15685628,"Male",35,670,2,84321.03,124268.64,2,0
15747878,"Male",60,739,4,51637.67,0,1,0
15764431,"Female",34,671,5,28238.25,130929.02,4,1
15749905,"Female",47,698,6,50213.81,0,1,1
15772573,"Male",55,735,2,163516.16,103176.62,1,0
15637178,"Female",45,803,7,128378.04,0,2,0
15601184,"Female",26,604,3,155248.62,0,2,0
15582016,"Male",41,766,6,62402.38,99208.46,2,0
15724863,"Female",55,420,4,144870.28,91893.32,1,1
15581252,"Female",29,632,7,7820.78,80922.75,1,0
15710689,"Male",40,578,6,74965.61,63609.92,1,1
15660147,"Male",32,493,8,79577.4,46161.18,1,0
15814998,"Male",42,688,5,197602.29,0,2,0
15658668,"Male",49,581,10,41623.59,0,2,0
15606755,"Female",46,597,4,58667.16,0,2,1
15801699,"Male",43,436,5,35687.43,0,2,0
15610903,"Female",31,560,5,79547.39,125341.69,1,0
15713370,"Male",36,657,8,183058.51,188241.05,2,1
15813422,"Male",35,781,4,116429.51,80790.74,1,0
15689031,"Female",37,697,7,35450.53,168066.87,1,0
15656096,"Female",26,679,3,184800.27,76554.06,1,0
15778861,"Male",33,720,6,91881.29,97188.62,1,0
15806956,"Male",30,746,1,11710.4,112666.67,1,1
15701908,"Female",40,623,7,25904.12,0,1,0
15644686,"Female",34,729,9,42855.97,53299.96,2,0
15677377,"Male",37,543,3,78915.68,0,2,0
15626412,"Male",39,499,6,81409,0,2,0
15630661,"Female",25,614,10,58965.04,75212.28,1,0
15705001,"Female",35,587,3,125553.52,83286.56,1,0
15809817,"Male",43,593,10,53478.02,0,2,0
15765461,"Male",47,632,3,178822.32,0,2,0
15806511,"Male",45,445,10,90977.48,0,2,0
15657779,"Male",18,806,3,86994.54,0,2,0
15757911,"Female",32,643,2,131301.74,0,1,0
15665340,"Female",37,584,8,100835.19,0,2,0
15757821,"Male",18,771,1,41542.95,0,2,0
15594878,"Female",41,661,5,69586.27,28082.95,1,1
15812706,"Male",49,627,4,146680.25,111087.5,1,0
15623712,"Female",42,453,5,83008.49,0,3,1
15626882,"Male",37,662,5,48233.75,94901.09,1,0
15637169,"Female",67,838,4,78310.04,103267.8,1,0
15636024,"Female",34,692,4,37898.91,109699.08,1,0
15642655,"Male",33,731,1,130726.96,0,1,0
15653753,"Male",43,542,6,89543.25,113567.94,1,0
15641359,"Female",35,662,6,2423.9,0,2,1
15626612,"Male",40,741,4,135163.76,104784.23,1,1
15662865,"Male",36,658,1,84927.42,0,2,0
15687270,"Female",61,491,8,139861.53,0,2,0
15598700,"Female",30,676,5,157888.5,0,2,0
15741875,"Female",25,746,3,71911.3,104833.79,1,0
15631709,"Female",31,470,2,45033.75,101675.22,2,0
15672970,"Male",20,714,3,150465.93,0,2,0
15773221,"Male",43,577,8,135650.72,79757.21,1,1
15571958,"Male",40,489,3,171867.08,221532.8,1,0
15628886,"Male",56,677,5,60590.72,123959.97,1,1
15582762,"Male",77,667,2,34702.92,0,1,0
15792151,"Female",37,635,3,91086.73,0,2,0
15720338,"Male",55,592,8,128918.42,85845.43,2,0
15781678,"Male",31,470,4,103792.53,55732.92,2,0
15609475,"Female",39,604,7,52327.57,98544.11,1,0
15794841,"Male",19,739,5,193008.52,89750.21,1,0
15684696,"Female",26,560,3,157567.37,116576.45,1,0
15730469,"Male",31,663,4,36479.27,103430.11,2,0
15809320,"Female",52,845,NA,31726.76,0,1,1
15684367,"Male",27,555,5,96398.51,0,2,0
15613623,"Male",62,640,3,101663.47,0,1,0
15736431,"Male",27,494,2,22404.64,0,2,0
15725068,"Female",21,701,9,26327.42,0,2,0
15790442,"Male",33,631,2,158268.84,0,2,0
15593897,"Male",25,650,7,28391.52,160599.06,2,0
15604576,"Male",22,850,3,144385.54,0,1,0
15572626,"Male",44,620,8,15627.51,0,2,0
15642137,"Female",39,695,5,102763.69,0,2,0
15654959,"Male",67,670,6,118607.4,158719.57,1,0
15715394,"Male",35,613,4,170903.4,123557.65,2,0
15657565,"Female",44,629,6,79082.76,125512.98,2,0
15620323,"Female",42,652,3,37914.12,83492.07,2,0
15613216,"Female",39,639,1,92455.96,141789.15,1,0
15806210,"Male",66,675,5,131970.86,115654.47,2,0
15697702,"Male",29,730,2,14174.09,0,2,0
15689152,"Male",38,683,3,15378.75,126152.84,1,0
15607577,"Male",27,663,8,188007.99,0,1,0
15630106,"Male",29,496,2,55389.59,0,2,0
15810385,"Female",36,717,2,82336.73,164557.95,1,0
15572792,"Male",35,535,8,135536.72,118989.92,1,0
15679284,"Female",45,593,6,55347.28,79259.75,1,0
15734970,"Male",38,835,7,175905.97,86824.09,1,0
15724890,"Male",36,584,4,83058.14,82696.09,2,0
15685920,"Male",34,599,2,198030.24,101506.66,1,0
15699486,"Male",34,745,7,31802.92,132944.53,1,0
15658486,"Female",59,579,3,74878.22,148021.12,1,0
15599860,"Female",26,647,8,136592.24,109958.15,1,1
15765415,"Female",45,609,4,199256.98,89122.3,1,0
15756751,"Female",54,596,NA,153482.91,78126.28,1,1
15621834,"Female",43,700,NA,59475.35,0,2,0
15655341,"Female",35,458,5,135287.74,166492.48,1,0
15653997,"Male",31,699,6,138396.32,114493.68,1,0
15597394,"Male",34,668,NA,99984.86,0,1,0
15740383,"Female",38,594,10,58332.91,0,2,0
15694805,"Male",35,664,1,169665.79,115024.5,1,0
15665402,"Male",73,703,5,159677.46,137761.55,1,0
15685245,"Female",56,608,5,153810.41,0,2,0
15762928,"Male",44,548,8,16989.77,0,1,0
15653315,"Female",35,555,1,101667,0,2,0
15704819,"Female",39,734,6,112973.34,92126.26,2,0
15602797,"Female",49,645,5,187689.91,110132.55,3,1
15662533,"Female",23,598,6,153229.19,0,2,0
15677804,"Male",38,783,1,80178.54,0,3,1
15729836,"Male",32,646,1,183289.22,0,2,0
15726588,"Female",36,653,3,110525.6,0,2,0
15662091,"Male",21,570,7,148087.62,116099.82,1,0
15616240,"Male",37,530,4,164844.37,0,2,0
15605036,"Female",37,704,9,135088.58,155619.58,1,0
15753847,"Male",45,645,4,174916.85,0,1,1
15735687,"Male",37,595,2,134767.13,157084.99,1,0
15714610,"Male",30,575,2,82222.86,0,2,0
15720305,"Female",40,591,1,136767.16,86376.29,1,1
15678129,"Female",45,643,9,155516.35,150840.03,2,0
15599004,"Male",37,655,1,106040.97,0,1,0
15655590,"Male",46,581,2,188492.82,79385.21,2,0
15620276,"Male",36,539,6,118959.64,0,3,0
15759717,"Female",39,763,7,19458.75,0,2,0
15701206,"Male",44,566,5,66462.79,0,2,0
15651943,"Female",65,580,1,103182.46,0,2,0
15705765,"Female",46,581,1,104272.04,0,2,0
15761102,"Female",32,707,4,136877.24,132835.56,1,0
15786167,"Male",20,649,5,58309.54,0,2,0
15652789,"Male",40,657,10,52990.7,0,2,0
15743818,"Male",58,748,9,124429.19,122330.7,2,0
15602841,"Female",28,794,5,86699.98,0,2,0
15633546,"Female",33,652,3,195877.06,124832.51,1,0
15775892,"Female",23,748,8,134077.71,85600.08,1,0
15743673,"Male",27,551,2,85129.77,113873.22,1,1
15790809,"Male",40,685,7,198694.2,74896.92,1,0
15669281,"Male",38,711,3,114793.45,128718.78,1,0
15621031,"Male",27,761,8,63297.7,0,2,0
15813894,"Male",21,620,9,154882.79,0,2,0
15695225,"Male",38,834,8,66485.26,0,2,0
15794345,"Male",38,706,8,46635.11,0,2,0
15779414,"Male",40,696,3,138351.68,153639.11,1,0
15763097,"Male",80,809,8,34164.05,0,2,0
15633666,"Female",33,701,7,97794.71,123870.07,1,0
15738546,"Female",41,530,4,147606.71,0,2,0
15612505,"Male",45,835,3,152577.62,100212.13,1,0
15685654,"Male",66,514,9,14234.31,0,2,0
15726814,"Male",46,554,4,57320.92,0,2,0
15592091,"Male",31,620,2,135171.6,166833.86,2,0
15808760,"Female",42,603,6,90437.87,0,1,0
15648461,"Male",37,688,7,113926.31,138162.41,2,0
15800736,"Female",42,601,4,199242.65,96763.89,1,0
15684461,"Female",31,469,6,146213.75,0,1,1
15580134,"Male",27,479,2,40315.27,172463.45,1,0
15567328,"Male",38,738,5,19233.41,177997.07,1,0
15698294,"Male",31,635,1,135382.23,0,2,0
15738516,"Female",36,687,5,17696.22,0,1,0
15656707,"Male",21,720,2,180712.28,123200.78,1,0
15806184,"Male",33,618,4,77550.18,0,2,0
15785385,"Male",51,550,5,153917.41,0,2,0
15797204,"Female",28,655,3,76844.23,113811.85,2,0
15605333,"Male",31,529,6,10625.91,0,1,0
15809838,"Male",30,697,1,735.79,0,2,0
15704910,"Male",23,631,3,13813.24,0,2,0
15611551,"Male",48,676,1,14152.15,131659.59,2,0
15732430,"Female",54,850,4,66963.15,120952.74,1,0
15634143,"Male",30,581,NA,196582.28,53291.86,1,0
15659236,"Male",33,781,3,42556.33,0,2,0
15690440,"Male",47,656,1,197961.93,0,2,0
15762821,"Male",33,6000,5,117626.9,0,2,0
15672640,"Female",45,6000,4,109089.04,114347.85,2,0
15780779,"Female",40,6000,4,114093.73,0,2,0
15798470,"Female",48,6000,1,158323.81,75990.97,1,1
15616929,"Male",62,730,5,61513.87,112181.08,1,0
15758775,"Male",34,820,10,59553.34,97208.46,1,0
15663386,"Female",26,597,7,110253.2,0,2,0
15589544,"Female",57,673,4,49684.09,0,2,0
15772030,"Male",33,662,3,68064.83,0,2,0
15693337,"Male",41,683,NA,163911.32,148863.17,1,0
15701392,"Male",28,815,6,185547.71,0,2,0
15741092,"Male",34,671,10,140509.86,153360.02,1,0
15705034,"Male",40,691,1,145613.17,0,2,0
15748068,"Female",31,571,3,194667.92,0,2,0
15606133,"Male",42,628,7,172967.87,0,2,0
15648225,"Female",38,652,1,159649.44,103895.31,1,0
15633378,"Female",49,692,9,178342.63,0,2,0
15664759,"Male",32,675,10,191545.65,0,2,0
15625545,"Male",52,712,9,117977.45,0,1,1
15737571,"Female",28,540,6,80698.54,84121.04,1,0
15667602,"Male",33,704,3,73018.74,0,2,0
15790596,"Male",39,850,NA,92748.16,141829.67,1,0
15708003,"Male",41,587,8,1557.82,85109.21,1,0
15719793,"Male",62,850,5,180243.56,0,2,0
15654562,"Female",45,850,5,5669.31,174088.3,4,1
15737509,"Male",34,850,8,68106.29,199229.14,1,0
15716728,"Female",42,513,10,73151.25,0,2,0
15693376,"Male",43,741,NA,2920.63,0,2,1
15668580,"Male",33,716,2,92916.53,0,2,0
15675842,"Male",26,656,4,36308.93,139584.57,1,0
15642570,"Male",35,675,8,29062.25,0,2,0
15677785,"Male",32,656,5,133814.28,136963.12,1,0
15659568,"Female",31,850,3,31022.56,121237.65,1,0
15802362,"Male",45,550,NA,70399.71,0,2,0
15796910,"Female",57,625,7,84106.17,0,1,1
15565706,"Male",35,612,1,83256.26,0,1,1
15587596,"Female",39,628,8,117523.41,107553.33,1,0
15751943,"Female",43,529,5,79476.63,0,2,0
15731117,"Male",28,437,2,152987.42,109161.25,1,0
15615207,"Male",47,792,NA,5557.88,0,1,1
15773512,"Female",25,627,4,194313.93,0,1,0
15711314,"Female",45,589,1,125939.22,0,1,1
15735270,"Male",47,767,2,48161.18,0,1,1
15671804,"Male",36,648,8,130041.45,146943.38,2,0
15753215,"Female",36,651,8,91652.43,0,2,0
15626040,"Male",63,793,NA,27166.75,0,2,0
15677906,"Female",54,637,5,150836.98,0,1,0
15599869,"Female",29,728,1,83056.22,0,1,0
