Customer_ID,Gender,Age,Score,Tenure,Salary,Balance,Products_in_Use,Left,Branch
15799964,Female,30,669,7,188795.85,139872.81,1,0,Branch1
15756926,Male,29,833,1,48986.18,96462.25,2,0,Branch1
15703979,Male,39,580,3,137041.26,119688.81,1,0,Branch1
15782360,Male,62,743,2,96399.67,131935.51,1,0,Branch1
15677105,Female,46,706,4,108699.59,105214.58,1,0,Branch1
15571666,Male,30,642,8,43250.54,134497.27,1,0,Branch1
15614103,Male,42,850,8,51016.02,119839.69,1,0,Branch1
15772381,Male,38,589,8,99106.97,92219.21,1,0,Branch1
15710553,Male,48,555,3,79134.78,142055.41,2,0,Branch1
15687153,Male,49,850,8,119174.88,98649.55,1,0,Branch1
15684958,Male,38,489,2,82662.73,126444.08,2,0,Branch1
15706116,Female,30,659,8,40441.1,154159.51,1,0,Branch1
15707291,Male,48,477,8,157937.35,129250,2,0,Branch1
15630709,Female,31,619,2,2181.94,56116.3,2,0,Branch1
15659399,Male,50,516,7,45591.23,139675.07,2,0,Branch1
15786617,Male,34,485,3,70209.83,133658.24,1,0,Branch1
15657449,Male,25,446,3,176743.51,136202.78,1,0,Branch1
15665008,Female,26,805,8,28861.69,42712.87,2,0,Branch1
15785815,Male,31,670,1,175894.24,142631.54,2,0,Branch1
15579996,Female,25,524,7,193668.49,131402.21,1,0,Branch1
15593976,Female,31,578,5,187866.21,102088.68,3.5,0,Branch1
15572762,Female,50,410,2,89822.48,102278.79,2,0,Branch1
15578783,Male,35,620,0,17242.79,76989.97,1,0,Branch1
15691875,Female,39,850,5,99689.48,114491.82,1,0,Branch1
15596870,Male,54,749,3,93336.3,144768.94,1,0,Branch1
15751491,Male,50,443,3,42840.18,117206.3,1,0,Branch1
15706200,Male,41,637,2,140298.24,138014.4,2,0,Branch1
15808674,Female,45,616,6,144000.59,128352.59,3,0,Branch1
15689492,Male,41,850,1,125806.3,176958.46,2,0,Branch1
15602405,Female,38,703,9,65720.92,99167.54,1,0,Branch1
15791780,Female,48,706,10,158248.71,104478.12,3,0,Branch1
15729582,Male,48,676,3,101397.86,80697.44,1,0,Branch1
15681990,Male,24,497,6,55859.27,111769.14,2,0,Branch1
15680706,Male,48,537,4,166476.95,131834.8,1,0,Branch1
15749489,Female,22,533,10,43852.05,115743.6,1,0,Branch1
15685653,Female,40,585,3,137028.51,162261.01,2,0,Branch1
15764448,Male,35,837,0,145325.32,144037.6,1,0,Branch1
15580487,Male,38,627,8,84270.09,106922.92,2,0,Branch1
15583580,Female,35,566,1,66245.44,123042,1,0,Branch1
15780654,Female,33,619,3,36446.74,100488.92,2,0,Branch1
15578648,Male,49,543,6,104253.56,59532.18,1,0,Branch1
15721740,Male,50,633,7,195937.16,88302.65,1,0,Branch1
15765650,Male,40,501,5,126535.92,114655.58,1,0,Branch1
15653937,Female,53,638,1,16657.68,123916.67,1,0,Branch1
15762134,Male,59,506,8,170679.74,119152.1,2,0,Branch1
15655410,Male,49,768,1,102397.22,133384.66,1,0,Branch1
15759067,Female,37,537,7,117690.58,158411.95,3.5,0,Branch1
15683027,Male,29,570,4,173792.77,122028.65,2,0,Branch1
15763256,Female,62,661,8,189398.18,128751.65,2,0,Branch1
15716619,Female,36,580,3,12099.67,74974.89,1,0,Branch1
15709451,Female,35,646,1,142839.82,121952.75,2,0,Branch1
15711843,Male,40,613,1,107961.11,147856.82,3,0,Branch1
15666173,Female,32,793,1,138191.81,96408.98,1,0,Branch1
15745452,Male,41,651,1,174337.68,90218.11,1,0,Branch1
15737647,Female,62,775,6,37836.64,135120.56,1,0,Branch1
15668270,Female,44,587,5,41852.24,125584.17,2,0,Branch1
15720814,Female,36,670,2,38614.69,84266.44,2,0,Branch1
15660301,Male,62,491,6,17818.33,148745.92,2,0,Branch1
15574071,Male,23,706,2,127187.04,93301.97,2,0,Branch1
15671148,Male,33,490,5,108313.34,96341,2,0,Branch1
15688760,Female,37,522,3,129107.59,95022.57,1,0,Branch1
15573888,Female,43,648,1,186438.86,107963.38,1,0,Branch1
15771750,Female,36,655,10,9181.66,122314.39,1,0,Branch1
15593280,Male,43,614,8,166588.76,140733.74,1,0,Branch1
15569274,Male,49,678,2,101685.595,116933.11,1,0,Branch1
15657468,Female,53,711,5,102428.51,123805.03,1,0,Branch1
15693205,Female,41,691,8,148848.76,109153.96,3,0,Branch1
15676958,Male,34,765,5,104220.5,86055.17,2,0,Branch1
15739592,Female,51,707,10,70778.63,98438.23,1,0,Branch1
15679062,Female,47,734,10,138835.91,91522.04,2,0,Branch1
15662658,Male,34,651,2,193597.94,90355.12,2,0,Branch1
15574868,Male,36,792,5,1871.25,115725.24,2,0,Branch1
15790282,Male,58,817,3,42831.11,114327.59,2,0,Branch1
15762927,Female,36,674,6,182156.86,100762.64,1,0,Branch1
15569670,Male,30,627,6,118029.09,112372.96,1,0,Branch1
15772341,Male,62,682,6,50783.88,122029.15,1,0,Branch1
15787597,Female,31,420,1,9904.63,108377.75,2,0,Branch1
15804862,Male,43,505,6,137565.87,127146.68,1,0,Branch1
15792986,Male,24,580,1,17185.95,133811.78,1,0,Branch1
15727703,Male,34,773,10,36823.28,126979.75,1,0,Branch1
15771383,Female,45,628,6,115022.94,53667.44,1,0,Branch1
15581525,Male,33,775,3,128841.31,83501.66,2,0,Branch1
15632521,Male,45,689,0,150856.38,130170.82,2,0,Branch1
15743817,Male,40,621,8,172490.78,174126.75,3,0,Branch1
15612524,Male,41,643,2,172363.41,127841.52,1,0,Branch1
15717056,Female,25,828,7,116613.26,144351.86,1,0,Branch1
15758939,Male,35,540,7,84239.46,127801.88,1,0,Branch1
15792250,Female,45,616,4,62002.04,122793.96,1,0,Branch1
15740406,Male,38,628,10,46044.48,113525.84,1,0,Branch1
15742681,Male,26,554,4,8742.36,121365.39,1,0,Branch1
15585580,Female,52,796,9,62808.93,167194.36,1,0,Branch1
15620341,Male,44,500,9,101685.595,160838.13,2,0,Branch1
15598695,Female,62,834,9,93112.2,130169.27,2,0,Branch1
15625092,Female,57,502,3,43568.31,101465.31,1,0,Branch1
15750014,Female,37,755,0,117396.25,113865.23,2,0,Branch1
15719508,Male,49,575,7,168080.53,121205.15,3.5,0,Branch1
15777599,Male,34,746,6,183494.87,141806,2,0,Branch1
15584113,Female,53,823,4,131259.6,124954.94,1,0,Branch1
15669589,Female,62,491,1,116471.14,95039.12,1,0,Branch1
15720583,Female,44,745,0,34265.08,119638.21,1,0,Branch1
15807989,Male,37,681,8,25292.53,73179.34,2,0,Branch1
15812832,Male,33,562,8,1354.25,92659.2,2,0,Branch1
15680517,Female,34,769,7,71379.92,137239.17,1,0,Branch1
15750569,Female,46,684,3,154137.33,102955.14,2,0,Branch1
15627741,Female,29,631,2,31613.35,96863.52,2,0,Branch1
15805429,Male,59,699,3,163570.25,106819.65,1,0,Branch1
15674433,Female,28,636,2,191627.85,115265.14,1,0,Branch1
15690958,Male,23,767,2,28038.28,139542.82,1,0,Branch1
15606386,Female,46,753,3,159576.75,111512.75,3,0,Branch1
15650432,Male,41,849,10,198072.16,84622.13,1,0,Branch1
15602282,Female,45,587,8,123309.57,134980.74,1,0,Branch1
15800295,Male,34,644,9,141230.07,112746.54,2,0,Branch1
15687372,Male,49,547,8,46521.45,121537.71,2,0,Branch1
15631882,Male,45,688,9,129870.93,103399.87,1,0,Branch1
15811026,Male,43,505,5,171070.52,136855.94,2,0,Branch1
15787255,Female,55,650,2,179834.45,140891.46,3,0,Branch1
15730353,Male,29,550,9,147484.13,145294.08,2,0,Branch1
15731555,Female,45,595,9,191448.96,106000.12,1,0,Branch1
15808526,Female,58,783,3,96590.39,127539.3,1,0,Branch1
15718465,Male,51,671,3,176403.33,96891.46,1,0,Branch1
15727317,Female,49,533,1,69409.37,102286.6,3,0,Branch1
15649536,Male,38,741,4,58440.43,128015.83,1,0,Branch1
15764432,Female,42,588,2,48498.19,164307.77,1,0,Branch1
15631721,Male,38,691,9,103511.26,163965.69,2,0,Branch1
15680767,Female,62,717,10,21630.21,98362.35,2,0,Branch1
15680597,Male,38,784,1,171768.76,138515.02,1,0,Branch1
15628992,Male,32,850,2,54416.18,128647.98,2,0,Branch1
15590966,Female,42,729,4,2002.5,97495.8,2,0,Branch1
15775430,Male,31,651,7,129912.74,138008.06,2,0,Branch1
15794849,Male,22,850,7,10541.38,91560.58,2,0,Branch1
15620000,Male,34,760,6,59325.21,121303.77,2,0,Branch1
15801169,Female,39,764,9,50072.94,138341.51,1,0,Branch1
15641298,Male,42,512,9,14828.54,93955.83,2,0,Branch1
15713354,Female,22,597,6,70529,101528.61,1,0,Branch1
15633866,Male,30,753,1,57896.27,110824.52,1,0,Branch1
15751022,Female,37,777,10,73464.88,121532.17,2,0,Branch1
15662263,Male,22,749,4,42241.54,94762.16,2,0,Branch1
15621611,Male,55,742,5,121207.66,155196.17,1,0,Branch1
15783752,Male,29,752,4,102930.46,129514.99,1,0,Branch1
15709474,Female,57,740,3,65121.63,113386.36,2,0,Branch1
15753174,Male,37,571,9,104152.65,139592.98,3,0,Branch1
15576641,Male,40,733,5,50783.1,125725.02,2,0,Branch1
15591286,Female,49,731,4,33759.41,88826.07,1,0,Branch1
15750811,Male,44,766,3,197643.24,116822.7,1,0,Branch1
15662751,Female,40,655,0,198798.44,81954.6,1,0,Branch1
15684319,Female,37,780,10,126310.39,95196.26,1,0,Branch1
15720820,Female,24,462,9,64421.02,69881.09,2,0,Branch1
15628600,Female,31,807,1,194257.11,141069.18,3,0,Branch1
15731281,Female,35,704,3,40261.49,154206.07,2,0,Branch1
15745030,Male,41,809,1,165675.01,79706.25,2,0,Branch1
15732281,Male,34,680,6,67142.97,146422.22,1,0,Branch1
15607230,Male,33,588,9,65611.01,150186.22,2,0,Branch1
15567630,Male,40,721,6,138564.48,100275.88,1,0,Branch1
15799300,Male,31,510,0,33099.41,113688.63,1,0,Branch1
15694129,Female,28,569,3,5159.21,100032.52,1,0,Branch1
15799815,Female,23,656,4,21085.12,163549.63,1,0,Branch1
15759250,Male,51,745,3,28922.25,99183.9,1,0,Branch1
15743490,Female,56,795,9,29239.29,94348.94,1,0,Branch1
15734058,Male,32,509,9,21646.2,170661.47,1,0,Branch1
15801788,Female,29,706,6,171037.63,185544.36,1,0,Branch1
15683416,Male,51,572,8,193014.26,97750.07,3,0,Branch1
15624744,Male,42,622,9,72155.85,115766.26,1,0,Branch1
15788068,Male,45,743,10,22512.44,144677.19,3,0,Branch1
15719779,Male,25,645,1,93073.04,157404.02,2,0,Branch1
15595158,Male,31,654,5,105218.45,150593.59,2,0,Branch1
15641490,Female,25,850,8,87834.24,69385.17,2,0,Branch1
15680234,Male,27,667,2,166317.71,138032.15,1,0,Branch1
15700627,Female,46,637,2,166996.46,143500.82,1,0,Branch1
15813681,Male,24,786,2,125449.47,120135.55,2,0,Branch1
15784000,Female,34,715,9,177852.57,102277.52,1,0,Branch1
15733966,Female,55,496,4,31532.96,125292.53,1,0,Branch1
15589431,Male,47,807,1,65636.92,171937.27,1,0,Branch1
15720511,Male,41,547,3,175295.89,151191.31,1,0,Branch1
15567246,Male,32,684,3,127433.47,102630.13,2,0,Branch1
15679048,Male,41,558,2,111184.67,124227.14,1,0,Branch1
15655436,Male,47,839,2,168184.62,136911.07,1,0,Branch1
15691396,Male,31,405,5,72950.14,133299.67,2,0,Branch1
15801832,Male,42,684,1,23135.65,117691,1,0,Branch1
15779985,Female,37,750,1,27366.77,133199.71,2,0,Branch1
15704144,Male,33,812,2,105383.49,127154.14,2,0,Branch1
15812230,Female,42,670,5,100324.01,49508.79,3,0,Branch1
15720968,Male,27,606,2,147533.09,130274.26,2,0,Branch1
15663883,Male,32,850,9,149458.73,141827.33,2,0,Branch1
15681410,Female,36,813,6,26687.22,98088.09,1,0,Branch1
15669664,Male,54,574,1,4896.11,99774.5,1,0,Branch1
15639303,Male,48,589,5,133961.19,126111.61,1,0,Branch1
15648933,Male,44,831,3,28144.07,111100.98,1,0,Branch1
15592707,Female,62,531,2,60721.4,175754.87,2,0,Branch1
15651075,Male,35,562,3,177112.7,142296.13,1,0,Branch1
15566253,Male,44,580,9,146891.07,143391.07,1,0,Branch1
15595153,Female,44,644,8,148727.42,106022.73,2,0,Branch1
15674149,Male,36,599,3,40318.33,128960.21,2,0,Branch1
15733476,Male,30,543,6,176692.65,73481.05,1,0,Branch1
15582168,Female,61,713,4,123663.63,149525.34,2,0,Branch1
15807269,Male,43,690,2,119644.59,166522.78,1,0,Branch1
15660417,Female,43,613,10,94875.03,120481.69,1,0,Branch1
15795124,Male,50,726,9,5078.9,94504.35,1,0,Branch1
15718912,Female,44,608,5,132424.69,126147.84,1,0,Branch1
15726855,Female,45,805,9,189428.75,116585.97,1,0,Branch1
15755225,Male,34,659,9,178833.34,134464.58,2,0,Branch1
15725221,Male,62,738,10,42766.03,83008.31,1,0,Branch1
15668894,Male,41,661,5,120646.4,122552.48,2,0,Branch1
15794941,Female,41,647,1,189159.97,85906.65,3,0,Branch1
15611848,Male,32,850,3,159403.68,137714.25,1,0,Branch1
15623202,Female,39,704,10,171971.25,102556.18,2,0,Branch1
15804201,Male,42,457,4,126106.4,126772.57,1,0,Branch1
15596863,Female,38,787,3,28228.35,158373.23,1,0,Branch1
15748608,Male,42,612,5,43018.98,141927.1,1,0,Branch1
15774336,Male,44,648,9,91947.74,111369.79,2,0,Branch1
15659094,Female,34,765,8,47058.21,136729.51,2,0,Branch1
15606397,Female,44,577,1,44719.5,152086.15,1,0,Branch1
15595842,Male,45,748,2,73853.94,119852.01,1,0,Branch1
15639278,Female,36,580,6,169963.2,145387.32,2,0,Branch1
15649078,Female,27,850,8,110805.79,111837.78,2,0,Branch1
15636330,Female,48,588,1,31580.8,143279.58,2,0,Branch1
15714970,Male,32,667,0,20560.69,103846.65,1,0,Branch1
15742534,Female,28,527,2,155846.69,123802.98,2,0,Branch1
15774382,Male,49,579,4,123535.05,169377.31,1,0,Branch1
15694444,Female,32,648,8,190994.48,157138.99,3,0,Branch1
15735346,Female,41,527,10,57589.29,136733.24,1,0,Branch1
15687094,Female,28,717,9,40437.67,82498.14,2,0,Branch1
15806709,Male,33,609,6,93718.16,94126.67,1,0,Branch1
15800251,Female,26,583,10,96792.15,72835.56,2,0,Branch1
15651450,Male,31,666,3,112157.31,123212.08,2,0,Branch1
15705663,Female,39,700,5,189664.43,144550.83,2,0,Branch1
15645355,Male,34,677,3,26106.39,126729.41,1,0,Branch1
15729557,Male,36,850,5,191535.11,119984.07,1,0,Branch1
15636541,Male,35,683,5,26796.73,144961.97,1,0,Branch1
15796015,Male,42,633,3,11796.89,126041.02,1,0,Branch1
15787222,Male,28,676,1,128461.29,69459.05,2,0,Branch1
15645847,Male,35,569,2,109393.19,109196.66,3,0,Branch1
15635964,Male,62,566,4,107563.16,120100.41,1,0,Branch1
15656597,Male,38,432,2,71856.3,135559.8,2,0,Branch1
15699446,Female,25,816,2,35770.84,150355.35,2,0,Branch1
15588372,Female,37,715,9,143096.49,105489.31,1,0,Branch1
15681439,Male,25,775,10,14073.11,60205.2,2,0,Branch1
15631871,Female,57,616,7,104379.36,116936.81,1,0,Branch1
15635870,Female,50,579,5,192146.63,117721.02,1,0,Branch1
15741988,Female,52,492,8,10014.72,125396.24,1,0,Branch1
15771728,Male,41,641,7,17384.21,104405.54,3,0,Branch1
15721207,Male,42,625,6,93429.95,100047.33,1,0,Branch1
15665168,Female,44,681,3,163558.36,105206.7,2,0,Branch1
15800514,Female,24,477,2,162699.7,95675.62,2,0,Branch1
15662232,Male,42,675,2,8567.18,92616.64,2,0,Branch1
15756272,Female,35,526,9,40980.87,118536.4,1,0,Branch1
15644882,Female,36,616,10,136934.91,78249.53,1,0,Branch1
15766272,Female,61,521,0,109356.53,125193.96,1,0,Branch1
15569764,Female,41,687,2,158408.23,154007.21,1,0,Branch1
15706706,Male,33,648,7,171668.2,135310.41,2,0,Branch1
15763414,Male,32,655,9,82084.3,113447.01,1,0,Branch1
15621974,Female,33,778,4,83556.65,111063.73,2,0,Branch1
15803947,Female,30,757,6,71926.28,161378.02,1,0,Branch1
15691840,Female,37,505,6,125307.87,159863.9,2,0,Branch1
15682021,Male,23,471,6,131736.23,104592.55,2,0,Branch1
15724154,Female,49,625,4,126812.63,128504.76,1,0,Branch1
15661626,Female,45,732,6,81491.7,98792.4,1,0,Branch1
15698703,Male,40,628,5,129107.97,181768.32,2,0,Branch1
15572038,Male,35,660,9,188891.96,113948.58,1,0,Branch1
15709478,Male,37,611,1,161064.29,117524.72,2,0,Branch1
15643671,Male,49,696,5,152450.84,97036.22,2,0,Branch1
15704168,Male,38,535,8,60775.76,127475.24,1,0,Branch1
15575428,Female,35,682,2,16910.98,117438.92,2,0,Branch1
15568885,Female,34,620,8,120672.09,102251.57,1,0,Branch1
15583392,Male,37,747,9,85470.45,135776.36,3,0,Branch1
15766378,Female,45,714,9,164117.69,106431.97,2,0,Branch1
15706217,Male,28,645,7,34490.06,117466.03,2,0,Branch1
15610972,Female,44,681,4,24208.84,91115.76,2,0,Branch1
15674620,Female,37,679,8,174873.09,77373.87,2,0,Branch1
15756535,Male,39,733,5,93783,91538.51,1,0,Branch1
15618245,Male,31,706,1,54439.53,117020.08,2,0,Branch1
15793478,Female,39,593,8,27274.6,151391.68,1,0,Branch1
15590327,Female,42,604,10,98293.14,166031.45,1,0,Branch1
15706199,Male,36,636,6,182059.28,96643.32,1,0,Branch1
15634180,Male,26,729,4,39356.38,97268.1,2,0,Branch1
15726103,Female,55,689,1,42364.75,76296.81,1,0,Branch1
15730044,Female,42,809,6,182436.81,64497.94,3,0,Branch1
15663933,Female,35,625,5,163440.8,86147.46,2,0,Branch1
15725882,Female,40,618,1,54495.82,133245.52,2,0,Branch1
15788022,Female,41,802,4,169183.66,90757.64,2,0,Branch1
15656865,Male,62,613,9,8751.59,78778.49,1,0,Branch1
15667971,Female,34,592,6,102628.98,102143.93,2,0,Branch1
15717231,Male,37,721,4,90821.66,98459.6,1,0,Branch1
15643188,Female,47,671,7,153194.32,114603.76,2,0,Branch1
15573628,Female,51,751,7,146411.41,148074.79,1,0,Branch1
15737961,Female,29,509,0,92898.17,107712.57,2,0,Branch1
15810711,Male,37,684,4,52367.29,138476.41,2,0,Branch1
15624519,Female,49,656,9,74771.22,97092.87,1,0,Branch1
15617419,Female,29,618,10,32526.64,100315.1,2,0,Branch1
15772996,Male,40,594,0,83508.93,152092.44,2,0,Branch1
15654300,Male,33,530,9,101694.67,75242.28,1,0,Branch1
15681887,Male,33,758,0,26606.28,129142.54,2,0,Branch1
15762091,Female,22,631,6,63747.51,139129.92,1,0,Branch1
15765300,Male,40,596,5,148623.43,62389.03,3,0,Branch1
15625740,Male,62,627,3,143104.3,143426.34,2,0,Branch1
15734461,Male,31,562,2,186370.3,112708.2,1,0,Branch1
15692918,Male,36,604,10,134875.37,113546.3,1,0,Branch1
15706036,Male,38,552,10,46562.02,132271.12,2,0,Branch1
15812920,Male,40,607,5,181598.25,90594.55,1,0,Branch1
15691287,Female,33,675,0,64815.05,141816.25,1,0,Branch1
15669219,Male,35,588,3,94498.82,104356.38,1,0,Branch1
15704014,Male,37,738,7,195333.98,140950.92,2,0,Branch1
15664270,Male,45,692,6,188305.85,142084.04,3.5,0,Branch1
15726058,Male,27,754,7,87908.01,117578.35,2,0,Branch1
15742609,Male,28,600,2,59905.29,116623.31,1,0,Branch1
15783477,Female,39,706,8,6723.66,112889.91,1,0,Branch1
15591036,Female,43,577,3,125140.72,127940.47,1,0,Branch1
15761241,Female,36,578,8,143683.75,129745.1,1,0,Branch1
15566988,Female,46,656,7,50595.15,141535.52,1,0,Branch1
15709861,Male,30,766,4,28879.3,127786.28,2,0,Branch1
15695339,Male,53,517,0,54676.1,109172.88,1,0,Branch1
15715709,Male,43,696,4,159888.1,114091.38,1,0,Branch1
15680112,Female,35,473,7,189560.43,131504.73,1,0,Branch1
15714575,Female,44,742,8,17375.27,107926.02,1,0,Branch1
15806808,Female,57,834,8,140225.14,112281.6,3,0,Branch1
15594928,Female,38,798,4,157147.59,129055.13,1,0,Branch1
15765532,Male,62,612,6,191393.26,96166.88,1,0,Branch1
15571193,Male,42,579,0,22497.1,144386.32,1,0,Branch1
15653521,Female,40,850,7,747.88,104449.8,1,0,Branch1
15623499,Male,49,548,9,127022.87,108437.89,1,0,Branch1
15801296,Female,37,634,7,192721.98,143258.85,2,0,Branch1
15704378,Male,37,655,9,180241.44,121342.24,1,0,Branch1
15767891,Female,28,619,6,48475.12,99152.73,2,0,Branch1
15636634,Female,25,630,7,93524.22,79656.81,1,0,Branch1
15746065,Male,35,580,10,24799.47,136281.41,2,0,Branch1
15745455,Male,62,638,4,74241.09,108716.59,2,0,Branch1
15783007,Female,45,520,1,41042.4,123086.39,1,0,Branch1
15738835,Male,38,850,7,43801.27,101985.81,2,0,Branch1
15799494,Male,44,850,3,186285.52,140393.65,2,0,Branch1
15743153,Female,40,740,2,30812.84,122295.17,2,0,Branch1
15700964,Female,27,624,7,167387.36,104848.68,1,0,Branch1
15784594,Female,37,549,1,128499.94,130622.34,2,0,Branch1
15606435,Male,62,593,2,105898.69,187013.13,2,0,Branch1
15752857,Male,52,452,1,92033.98,98443.14,2,0,Branch1
15623972,Female,23,479,9,95148.28,123575.51,1,0,Branch1
15684868,Male,56,668,9,134396.64,110993.79,1,0,Branch1
15758023,Male,47,544,5,99922.08,105245.21,1,0,Branch1
15674720,Female,37,691,7,98162.44,123067.63,1,0,Branch1
15586039,Female,36,471,5,96366.7,90063.74,2,0,Branch1
15738588,Female,37,660,2,71433.88,133200.09,1,0,Branch1
15739292,Male,31,609,9,150218.11,103837.75,1,0,Branch1
15636820,Male,40,725,8,62027.9,104149.66,1,0,Branch1
15603880,Male,38,519,1,60988.21,114141.64,1,0,Branch1
15619494,Female,31,562,9,108675.01,117153,1,0,Branch1
15596992,Male,45,482,7,72643.95,156353.46,1,0,Branch1
15777896,Female,33,850,2,74917.64,83415.04,1,0,Branch1
15628963,Male,43,601,3,111249.62,141859.12,2,0,Branch1
15742126,Male,38,712,7,59115.77,132767.66,2,0,Branch1
15738884,Male,41,642,4,67484.6,157777.58,1,0,Branch1
15615050,Male,47,575,9,63452.18,107915.94,2,0,Branch1
15803005,Female,57,570,5,103660.31,86568.75,1,0,Branch1
15743498,Male,52,532,9,163191.99,137755.76,1,0,Branch1
15750731,Male,50,736,9,185360.4,116309.01,1,0,Branch1
15626044,Male,28,762,3,106024.02,125155.83,2,0,Branch1
15737910,Male,35,703,5,167810.26,140691.08,2,0,Branch1
15710105,Female,26,581,3,184520,105099.45,1,0,Branch1
15654372,Male,34,462,1,138478.2,94682.56,2,0,Branch1
15687913,Female,34,501,7,199805.63,93244.42,1,0,Branch1
15727605,Male,43,533,4,12537.42,80442.06,2,0,Branch1
15651144,Female,35,632,2,64722.61,150561.03,2,0,Branch1
15620735,Female,33,667,4,69011.66,127076.68,2,0,Branch1
15654096,Female,24,779,10,43705.56,122200.31,2,0,Branch1
15690526,Male,31,690,2,55387.28,137260.45,2,0,Branch1
15625761,Male,41,632,8,93874.87,127205.32,3.5,0,Branch1
15598162,Female,39,754,3,24156.03,160761.41,1,0,Branch1
15627995,Female,26,756,5,135034.57,155143.52,1,0,Branch1
15581323,Female,28,488,7,106799.49,139246.22,2,0,Branch1
15608109,Male,58,710,7,10494.64,170113,2,0,Branch1
15656822,Male,43,568,5,107155.4,87612.64,3.5,0,Branch1
15760641,Male,26,608,1,7063.6,106648.98,1,0,Branch1
15604146,Female,38,608,8,137079.86,103653.51,2,0,Branch1
15813974,Male,37,731,3,172718.35,116880.53,1,0,Branch1
15746986,Female,40,850,4,106691.02,97990.49,2,0,Branch1
15759741,Female,34,591,4,72274.84,150635.3,1,0,Branch1
15754526,Male,36,699,6,33687.9,147137.74,1,0,Branch1
15609558,Female,47,835,5,45859.55,108289.28,2,0,Branch1
15572408,Male,39,714,3,63846.36,149887.49,2,0,Branch1
15727198,Female,28,689,2,78591.15,64808.32,2,0,Branch1
15645200,Female,54,581,2,187597.98,152508.99,1,0,Branch1
15779627,Male,31,573,0,70381.49,134644.19,1,0,Branch1
15569654,Female,31,850,3,35534.68,51293.47,1,0,Branch1
15793116,Female,40,502,7,196278.32,117304.29,1,0,Branch1
15697678,Male,36,590,6,174667.58,92340.69,2,0,Branch1
15800412,Male,35,458,9,3476.38,146780.52,2,0,Branch1
15742172,Male,32,598,9,198894.42,123938.6,2,0,Branch1
15792305,Male,46,762,6,57014.17,123571.77,3,0,Branch1
15733138,Male,42,663,5,79169.73,90248.79,1,0,Branch1
15729238,Male,48,631,1,150661.42,106396.48,1,0,Branch1
15718242,Female,47,725,1,86622.56,104887.43,1,0,Branch1
15571995,Female,33,775,1,26362.4,118897.1,2,0,Branch1
15673333,Male,52,698,8,153373.71,96781.39,1,0,Branch1
15748752,Male,33,608,1,70705.58,102772.67,2,0,Branch1
15687492,Male,32,596,3,41788.37,96709.07,2,0,Branch1
15675337,Female,34,395,5,17376.57,106011.59,1,0,Branch1
15721047,Male,37,578,1,101685.595,135650.88,1,0,Branch1
15589017,Male,55,547,4,16922.28,111362.76,3,0,Branch1
15617301,Male,36,774,9,152290.28,130809.77,1,0,Branch1
15585748,Female,28,585,9,40385.61,135337.49,2,0,Branch1
15708610,Male,44,690,9,35342.33,100368.63,2,0,Branch1
15689328,Male,48,705,9,173273.2,114169.16,1,0,Branch1
15661275,Male,52,532,3,148704.77,110791.97,1,0,Branch1
15768471,Female,54,554,6,40914.32,108755,1,0,Branch1
15578546,Male,26,491,4,145900.89,102251.14,1,0,Branch1
15655229,Female,35,850,7,129660.59,114285.2,1,0,Branch1
15742824,Male,42,696,7,121061.89,162318.61,1,0,Branch1
15683183,Female,45,766,6,127332.33,97652.96,1,0,Branch1
15591169,Female,49,788,4,184178.29,137455.99,1,0,Branch1
15732563,Female,33,726,7,56053.06,99046.31,2,0,Branch1
15598510,Male,27,583,4,195732.04,105907.42,2,0,Branch1
15766427,Male,52,565,5,175070.94,97720.35,2,0,Branch1
15648136,Female,28,658,9,166682.57,152812.58,1,0,Branch1
15686835,Female,57,738,9,155047.11,148384.64,1,0,Branch1
15768340,Female,19,642,3,176137.2,113905.48,1,0,Branch1
15615797,Male,59,743,5,192127.22,108585.35,1,0,Branch1
15661198,Male,34,727,2,72073.72,146407.11,1,0,Branch1
15701074,Male,35,629,8,91001.02,112330.83,1,0,Branch1
15781534,Female,35,536,4,77178.42,121520.36,1,0,Branch1
15784161,Male,39,583,8,52861.89,102945.01,1,0,Branch1
15658364,Female,40,807,1,46253.65,134590.21,1,0,Branch1
15814468,Male,50,551,1,84508.44,121399.98,1,0,Branch1
15754820,Male,35,637,8,84760.7,147127.81,2,0,Branch1
15799600,Male,48,640,1,135995.58,111599.32,1,0,Branch1
15739972,Female,45,650,9,150835.21,152367.21,3,0,Branch1
15661591,Male,39,413,1,158891.79,130969.77,2,0,Branch1
15675585,Female,25,416,0,160523.33,97738.97,2,0,Branch1
15677324,Male,62,683,9,51999.5,124730.26,1,0,Branch1
15642162,Male,35,603,1,152541.89,123407.69,1,0,Branch1
15706810,Female,32,606,1,59061.25,106301.85,2,0,Branch1
15582033,Male,44,753,3,15523.09,138076.47,1,0,Branch1
15789371,Female,41,593,4,109783.29,119703.1,2,0,Branch1
15602845,Male,41,466,2,181879.56,152102.18,2,0,Branch1
15707918,Female,36,741,0,74260.16,127675.39,2,0,Branch1
15602812,Female,44,684,2,49865.04,133776.86,2,0,Branch1
15738501,Male,48,601,9,41816.49,163630.76,1,0,Branch1
15736126,Male,55,850,0,83617.17,98710.89,1,0,Branch1
15657829,Male,30,806,8,85028.36,168078.83,1,0,Branch1
15791172,Female,21,672,1,28789.94,35741.69,1,0,Branch1
